fid,month,year,site,water,mass,turb,vvha,pilf,tlh,tdh,trh,path,temp,sal,water.vvha,water.plif,water.tlh,water.path,
170,7,2014,2,43,1.00E-04,3,1,0,2,0,0,0,28,20,NA,NA,NA,NA,
170,7,2014,2,43,1.00E-05,1,0,0,1,0,0,0,28,20,NA,NA,NA,NA,
170,7,2014,2,43,1.00E-06,0,0,0,0,0,0,0,28,20,NA,NA,NA,NA,
171,7,2014,2,43,1.00E-01,3,3,3,3,1,3,3,28,20,NA,NA,NA,NA,
171,7,2014,2,43,1.00E-02,3,3,3,3,1,0,1,28,20,NA,NA,NA,NA,
171,7,2014,2,43,1.00E-03,3,2,0,3,0,0,0,28,20,NA,NA,NA,NA,
171,7,2014,2,43,1.00E-04,3,1,0,0,0,0,0,28,20,NA,NA,NA,NA,
171,7,2014,2,43,1.00E-05,0,0,0,0,0,0,0,28,20,NA,NA,NA,NA,
171,7,2014,2,43,1.00E-06,0,0,0,0,0,0,0,28,20,NA,NA,NA,NA,
172,7,2014,2,43,1.00E-01,3,3,3,3,1,0,1,28,20,NA,NA,NA,NA,
172,7,2014,2,43,1.00E-02,3,3,3,3,1,0,1,28,20,NA,NA,NA,NA,
172,7,2014,2,43,1.00E-03,3,0,0,3,0,0,0,28,20,NA,NA,NA,NA,
172,7,2014,2,43,1.00E-04,3,1,1,1,0,0,0,28,20,NA,NA,NA,NA,
172,7,2014,2,43,1.00E-05,0,0,0,0,0,0,0,28,20,NA,NA,NA,NA,
172,7,2014,2,43,1.00E-06,0,0,0,0,0,0,0,28,20,NA,NA,NA,NA,
173,7,2014,4,44,1.00E-01,3,1,1,3,0,0,0,27,33,NA,NA,NA,NA,
173,7,2014,4,44,1.00E-02,3,0,0,2,0,0,0,27,33,NA,NA,NA,NA,
173,7,2014,4,44,1.00E-03,3,1,0,1,0,0,0,27,33,NA,NA,NA,NA,
173,7,2014,4,44,1.00E-04,2,0,0,0,0,0,0,27,33,NA,NA,NA,NA,
173,7,2014,4,44,1.00E-05,1,0,0,0,0,0,0,27,33,NA,NA,NA,NA,
173,7,2014,4,44,1.00E-06,0,0,0,0,0,0,0,27,33,NA,NA,NA,NA,
174,7,2014,4,44,1.00E-01,3,2,2,3,0,0,0,27,33,NA,NA,NA,NA,
174,7,2014,4,44,1.00E-02,3,1,1,3,0,0,0,27,33,NA,NA,NA,NA,
174,7,2014,4,44,1.00E-03,3,0,0,1,0,0,0,27,33,NA,NA,NA,NA,
174,7,2014,4,44,1.00E-04,2,0,0,0,0,0,0,27,33,NA,NA,NA,NA,
174,7,2014,4,44,1.00E-05,0,0,0,0,0,0,0,27,33,NA,NA,NA,NA,
174,7,2014,4,44,1.00E-06,0,0,0,0,0,0,0,27,33,NA,NA,NA,NA,
175,7,2014,4,44,1.00E-01,3,2,1,3,1,0,1,27,33,NA,NA,NA,NA,
175,7,2014,4,44,1.00E-02,3,1,0,3,0,0,0,27,33,NA,NA,NA,NA,
175,7,2014,4,44,1.00E-03,3,0,0,3,0,0,0,27,33,NA,NA,NA,NA,
175,7,2014,4,44,1.00E-04,1,2,0,1,0,0,0,27,33,NA,NA,NA,NA,
175,7,2014,4,44,1.00E-05,1,2,0,0,0,0,0,27,33,NA,NA,NA,NA,
175,7,2014,4,44,1.00E-06,0,0,0,0,0,0,0,27,33,NA,NA,NA,NA,
176,7,2014,4,44,1.00E-01,3,0,0,3,1,0,1,27,33,NA,NA,NA,NA,
176,7,2014,4,44,1.00E-02,3,1,0,3,1,0,1,27,33,NA,NA,NA,NA,
176,7,2014,4,44,1.00E-03,3,2,0,2,0,0,0,27,33,NA,NA,NA,NA,
176,7,2014,4,44,1.00E-04,2,0,0,0,0,0,0,27,33,NA,NA,NA,NA,
176,7,2014,4,44,1.00E-05,0,0,0,0,0,0,0,27,33,NA,NA,NA,NA,
176,7,2014,4,44,1.00E-06,0,0,0,0,0,0,0,27,33,NA,NA,NA,NA,
177,7,2014,1,45,1.00E-01,3,3,3,3,0,0,0,26,11,NA,NA,NA,NA,
177,7,2014,1,45,1.00E-02,3,3,3,3,0,0,0,26,11,NA,NA,NA,NA,
177,7,2014,1,45,1.00E-03,3,3,3,2,0,0,0,26,11,NA,NA,NA,NA,
177,7,2014,1,45,1.00E-04,3,3,1,0,0,0,0,26,11,NA,NA,NA,NA,
177,7,2014,1,45,1.00E-05,3,3,0,0,0,0,0,26,11,NA,NA,NA,NA,
177,7,2014,1,45,1.00E-06,1,1,0,0,0,0,0,26,11,NA,NA,NA,NA,
178,7,2014,1,45,1.00E-01,3,3,3,3,1,0,1,26,11,NA,NA,NA,NA,
178,7,2014,1,45,1.00E-02,3,3,3,2,0,0,0,26,11,NA,NA,NA,NA,
178,7,2014,1,45,1.00E-03,3,3,3,0,0,0,0,26,11,NA,NA,NA,NA,
178,7,2014,1,45,1.00E-04,3,3,0,0,0,0,0,26,11,NA,NA,NA,NA,
178,7,2014,1,45,1.00E-05,0,0,0,0,0,0,0,26,11,NA,NA,NA,NA,
178,7,2014,1,45,1.00E-06,0,0,0,0,0,0,0,26,11,NA,NA,NA,NA,
179,7,2014,1,45,1.00E-01,3,3,3,3,1,0,1,26,11,NA,NA,NA,NA,
179,7,2014,1,45,1.00E-02,3,3,3,3,0,0,0,26,11,NA,NA,NA,NA,
179,7,2014,1,45,1.00E-03,3,3,3,2,0,0,0,26,11,NA,NA,NA,NA,
179,7,2014,1,45,1.00E-04,3,2,0,0,0,0,0,26,11,NA,NA,NA,NA,
179,7,2014,1,45,1.00E-05,1,0,0,1,0,0,0,26,11,NA,NA,NA,NA,
179,7,2014,1,45,1.00E-06,1,2,1,0,0,0,0,26,11,NA,NA,NA,NA,
180,7,2014,1,45,1.00E-01,3,3,3,3,0,0,0,26,11,NA,NA,NA,NA,
180,7,2014,1,45,1.00E-02,3,3,3,3,0,0,0,26,11,NA,NA,NA,NA,
180,7,2014,1,45,1.00E-03,3,3,2,1,0,0,0,26,11,NA,NA,NA,NA,
180,7,2014,1,45,1.00E-04,3,3,0,1,0,0,0,26,11,NA,NA,NA,NA,
180,7,2014,1,45,1.00E-05,3,1,1,0,0,0,0,26,11,NA,NA,NA,NA,
180,7,2014,1,45,1.00E-06,0,0,0,0,0,0,0,26,11,NA,NA,NA,NA,
181,7,2014,2,46,1.00E-01,3,3,3,3,2,0,2,25,22,NA,NA,NA,NA,
181,7,2014,2,46,1.00E-02,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA,
181,7,2014,2,46,1.00E-03,3,3,1,3,0,0,0,25,22,NA,NA,NA,NA,
181,7,2014,2,46,1.00E-04,3,1,0,0,0,0,0,25,22,NA,NA,NA,NA,
181,7,2014,2,46,1.00E-05,1,0,0,0,0,0,0,25,22,NA,NA,NA,NA,
181,7,2014,2,46,1.00E-06,1,0,0,2,0,0,0,25,22,NA,NA,NA,NA,
182,7,2014,2,46,1.00E-01,3,3,3,3,0,2,2,25,22,NA,NA,NA,NA,
182,7,2014,2,46,1.00E-02,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA,
182,7,2014,2,46,1.00E-03,3,3,1,2,0,0,0,25,22,NA,NA,NA,NA,
182,7,2014,2,46,1.00E-04,3,1,0,0,0,0,0,25,22,NA,NA,NA,NA,
182,7,2014,2,46,1.00E-05,1,1,0,0,0,0,0,25,22,NA,NA,NA,NA,
182,7,2014,2,46,1.00E-06,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,
183,7,2014,2,46,1.00E-01,3,3,3,3,0,1,1,25,22,NA,NA,NA,NA,
183,7,2014,2,46,1.00E-02,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA,
183,7,2014,2,46,1.00E-03,3,3,2,3,0,0,0,25,22,NA,NA,NA,NA,
183,7,2014,2,46,1.00E-04,3,0,0,0,0,0,0,25,22,NA,NA,NA,NA,
183,7,2014,2,46,1.00E-05,2,0,0,1,0,0,0,25,22,NA,NA,NA,NA,
183,7,2014,2,46,1.00E-06,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,
184,7,2014,2,46,1.00E-01,3,3,3,3,2,0,2,25,22,NA,NA,NA,NA,
184,7,2014,2,46,1.00E-02,3,3,3,3,0,0,0,25,22,NA,NA,NA,NA,
184,7,2014,2,46,1.00E-03,3,2,0,2,0,0,0,25,22,NA,NA,NA,NA,
184,7,2014,2,46,1.00E-04,3,1,1,0,0,0,0,25,22,NA,NA,NA,NA,
184,7,2014,2,46,1.00E-05,0,0,0,0,0,0,0,25,22,NA,NA,NA,NA,
184,7,2014,2,46,1.00E-06,1,0,0,0,0,0,0,25,22,NA,NA,NA,NA,
185,7,2014,4,47,1.00E-01,3,1,0,3,1,0,1,26,33,NA,NA,NA,NA,
185,7,2014,4,47,1.00E-02,3,1,0,3,0,0,0,26,33,NA,NA,NA,NA,
185,7,2014,4,47,1.00E-03,3,2,0,0,0,0,0,26,33,NA,NA,NA,NA,
185,7,2014,4,47,1.00E-04,1,1,0,1,0,0,0,26,33,NA,NA,NA,NA,
185,7,2014,4,47,1.00E-05,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA,
185,7,2014,4,47,1.00E-06,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA,
186,7,2014,4,47,1.00E-01,3,0,0,3,1,0,1,26,33,NA,NA,NA,NA,
186,7,2014,4,47,1.00E-02,3,1,0,3,0,0,0,26,33,NA,NA,NA,NA,
186,7,2014,4,47,1.00E-03,3,0,0,2,0,0,0,26,33,NA,NA,NA,NA,
186,7,2014,4,47,1.00E-04,3,0,0,0,0,0,0,26,33,NA,NA,NA,NA,
186,7,2014,4,47,1.00E-05,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA,
186,7,2014,4,47,1.00E-06,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA,
187,7,2014,4,47,1.00E-01,3,1,0,3,0,0,0,26,33,NA,NA,NA,NA,
187,7,2014,4,47,1.00E-02,3,0,0,3,0,0,0,26,33,NA,NA,NA,NA,
187,7,2014,4,47,1.00E-03,3,0,0,0,0,0,0,26,33,NA,NA,NA,NA,
187,7,2014,4,47,1.00E-04,2,1,0,0,0,0,0,26,33,NA,NA,NA,NA,
187,7,2014,4,47,1.00E-05,1,1,1,1,0,0,0,26,33,NA,NA,NA,NA,
187,7,2014,4,47,1.00E-06,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA,
188,7,2014,4,47,1.00E-01,3,0,0,3,0,0,0,26,33,NA,NA,NA,NA,
188,7,2014,4,47,1.00E-02,3,0,0,3,0,0,0,26,33,NA,NA,NA,NA,
188,7,2014,4,47,1.00E-03,3,0,0,1,0,0,0,26,33,NA,NA,NA,NA,
188,7,2014,4,47,1.00E-04,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA,
188,7,2014,4,47,1.00E-05,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA,
188,7,2014,4,47,1.00E-06,0,0,0,0,0,0,0,26,33,NA,NA,NA,NA,
189,8,2014,1,48,1.00E-01,3,3,3,3,0,2,2,27,12,NA,NA,NA,NA,
189,8,2014,1,48,1.00E-02,3,3,3,3,0,1,1,27,12,NA,NA,NA,NA,
189,8,2014,1,48,1.00E-03,3,3,3,2,0,0,0,27,12,NA,NA,NA,NA,
189,8,2014,1,48,1.00E-04,3,3,2,0,0,0,0,27,12,NA,NA,NA,NA,
189,8,2014,1,48,1.00E-05,1,1,0,0,0,0,0,27,12,NA,NA,NA,NA,
189,8,2014,1,48,1.00E-06,1,0,0,2,0,0,0,27,12,NA,NA,NA,NA,
190,8,2014,1,48,1.00E-01,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA,
190,8,2014,1,48,1.00E-02,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA,
190,8,2014,1,48,1.00E-03,3,3,3,2,0,0,0,27,12,NA,NA,NA,NA,
190,8,2014,1,48,1.00E-04,3,2,0,0,0,0,0,27,12,NA,NA,NA,NA,
190,8,2014,1,48,1.00E-05,0,0,0,0,0,0,0,27,12,NA,NA,NA,NA,
190,8,2014,1,48,1.00E-06,0,0,0,0,0,0,0,27,12,NA,NA,NA,NA,
191,8,2014,1,48,1.00E-01,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA,
191,8,2014,1,48,1.00E-02,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA,
191,8,2014,1,48,1.00E-03,3,3,3,0,0,0,0,27,12,NA,NA,NA,NA,
191,8,2014,1,48,1.00E-04,3,3,2,1,0,0,0,27,12,NA,NA,NA,NA,
191,8,2014,1,48,1.00E-05,1,1,0,0,0,0,0,27,12,NA,NA,NA,NA,
191,8,2014,1,48,1.00E-06,1,1,0,1,0,0,0,27,12,NA,NA,NA,NA,
192,8,2014,1,48,1.00E-01,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA,
192,8,2014,1,48,1.00E-02,3,3,3,3,0,0,0,27,12,NA,NA,NA,NA,
192,8,2014,1,48,1.00E-03,3,3,3,0,0,0,0,27,12,NA,NA,NA,NA,
192,8,2014,1,48,1.00E-04,3,3,0,1,0,0,0,27,12,NA,NA,NA,NA,
192,8,2014,1,48,1.00E-05,1,0,0,0,0,0,0,27,12,NA,NA,NA,NA,
192,8,2014,1,48,1.00E-06,1,1,0,0,0,0,0,27,12,NA,NA,NA,NA,
193,8,2014,2,49,1.00E-01,3,3,3,3,0,1,1,25,21,NA,NA,NA,NA,
193,8,2014,2,49,1.00E-02,3,3,3,3,1,0,1,25,21,NA,NA,NA,NA,
193,8,2014,2,49,1.00E-03,3,3,1,1,0,0,0,25,21,NA,NA,NA,NA,
193,8,2014,2,49,1.00E-04,3,3,1,0,0,0,0,25,21,NA,NA,NA,NA,
193,8,2014,2,49,1.00E-05,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA,
193,8,2014,2,49,1.00E-06,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA,
194,8,2014,2,49,1.00E-01,3,3,3,3,0,0,0,25,21,NA,NA,NA,NA,
194,8,2014,2,49,1.00E-02,3,3,3,3,0,0,0,25,21,NA,NA,NA,NA,
194,8,2014,2,49,1.00E-03,3,3,2,2,0,0,0,25,21,NA,NA,NA,NA,
194,8,2014,2,49,1.00E-04,3,1,1,0,0,0,0,25,21,NA,NA,NA,NA,
194,8,2014,2,49,1.00E-05,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA,
194,8,2014,2,49,1.00E-06,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA,
195,8,2014,2,49,1.00E-01,3,3,3,3,0,0,0,25,21,NA,NA,NA,NA,
195,8,2014,2,49,1.00E-02,3,3,2,3,0,0,0,25,21,NA,NA,NA,NA,
195,8,2014,2,49,1.00E-03,3,3,1,1,0,0,0,25,21,NA,NA,NA,NA,
195,8,2014,2,49,1.00E-04,3,3,3,1,0,0,0,25,21,NA,NA,NA,NA,
195,8,2014,2,49,1.00E-05,1,1,0,0,0,0,0,25,21,NA,NA,NA,NA,
195,8,2014,2,49,1.00E-06,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA,
196,8,2014,2,49,1.00E-01,3,3,3,3,0,1,1,25,21,NA,NA,NA,NA,
196,8,2014,2,49,1.00E-02,3,3,3,3,0,0,0,25,21,NA,NA,NA,NA,
196,8,2014,2,49,1.00E-03,3,3,2,2,0,0,0,25,21,NA,NA,NA,NA,
196,8,2014,2,49,1.00E-04,2,1,1,1,0,0,0,25,21,NA,NA,NA,NA,
196,8,2014,2,49,1.00E-05,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA,
196,8,2014,2,49,1.00E-06,0,0,0,0,0,0,0,25,21,NA,NA,NA,NA,
197,8,2014,4,50,1.00E-01,3,0,0,3,0,0,0,26,35,NA,NA,NA,NA,
197,8,2014,4,50,1.00E-02,3,0,0,3,0,0,0,26,35,NA,NA,NA,NA,
197,8,2014,4,50,1.00E-03,3,0,0,1,0,0,0,26,35,NA,NA,NA,NA,
197,8,2014,4,50,1.00E-04,1,1,0,0,0,0,0,26,35,NA,NA,NA,NA,
197,8,2014,4,50,1.00E-05,1,1,0,2,0,0,0,26,35,NA,NA,NA,NA,
197,8,2014,4,50,1.00E-06,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA,
198,8,2014,4,50,1.00E-01,3,0,0,3,0,0,0,26,35,NA,NA,NA,NA,
198,8,2014,4,50,1.00E-02,3,1,0,3,0,0,0,26,35,NA,NA,NA,NA,
198,8,2014,4,50,1.00E-03,3,1,0,2,0,0,0,26,35,NA,NA,NA,NA,
198,8,2014,4,50,1.00E-04,1,0,0,0,0,0,0,26,35,NA,NA,NA,NA,
198,8,2014,4,50,1.00E-05,2,0,0,1,0,0,0,26,35,NA,NA,NA,NA,
198,8,2014,4,50,1.00E-06,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA,
199,8,2014,4,50,1.00E-01,3,2,0,3,0,0,0,26,35,NA,NA,NA,NA,
199,8,2014,4,50,1.00E-02,3,1,0,3,0,0,0,26,35,NA,NA,NA,NA,
199,8,2014,4,50,1.00E-03,3,0,0,1,0,0,0,26,35,NA,NA,NA,NA,
199,8,2014,4,50,1.00E-04,2,0,0,1,1,0,1,26,35,NA,NA,NA,NA,
199,8,2014,4,50,1.00E-05,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA,
199,8,2014,4,50,1.00E-06,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA,
200,8,2014,4,50,1.00E-01,3,0,0,3,0,0,0,26,35,NA,NA,NA,NA,
200,8,2014,4,50,1.00E-02,3,1,0,2,0,0,0,26,35,NA,NA,NA,NA,
200,8,2014,4,50,1.00E-03,3,1,0,3,0,0,0,26,35,NA,NA,NA,NA,
200,8,2014,4,50,1.00E-04,2,1,0,0,0,0,0,26,35,NA,NA,NA,NA,
200,8,2014,4,50,1.00E-05,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA,
200,8,2014,4,50,1.00E-06,0,0,0,0,0,0,0,26,35,NA,NA,NA,NA,
201,8,2014,1,51,1.00E-01,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA,
201,8,2014,1,51,1.00E-02,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA,
201,8,2014,1,51,1.00E-03,3,3,2,2,0,0,0,25,11,NA,NA,NA,NA,
201,8,2014,1,51,1.00E-04,3,3,0,0,0,0,0,25,11,NA,NA,NA,NA,
201,8,2014,1,51,1.00E-05,1,0,0,0,0,0,0,25,11,NA,NA,NA,NA,
201,8,2014,1,51,1.00E-06,0,0,0,0,0,0,0,25,11,NA,NA,NA,NA,
202,8,2014,1,51,1.00E-01,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA,
202,8,2014,1,51,1.00E-02,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA,
202,8,2014,1,51,1.00E-03,3,3,3,1,0,0,0,25,11,NA,NA,NA,NA,
202,8,2014,1,51,1.00E-04,3,3,0,0,0,0,0,25,11,NA,NA,NA,NA,
202,8,2014,1,51,1.00E-05,1,1,1,0,0,0,0,25,11,NA,NA,NA,NA,
202,8,2014,1,51,1.00E-06,0,0,0,0,0,0,0,25,11,NA,NA,NA,NA,
203,8,2014,1,51,1.00E-01,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA,
203,8,2014,1,51,1.00E-02,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA,
203,8,2014,1,51,1.00E-03,3,3,3,1,0,0,0,25,11,NA,NA,NA,NA,
203,8,2014,1,51,1.00E-04,3,3,0,0,0,0,0,25,11,NA,NA,NA,NA,
203,8,2014,1,51,1.00E-05,0,0,0,0,0,0,0,25,11,NA,NA,NA,NA,
203,8,2014,1,51,1.00E-06,0,0,0,0,0,0,0,25,11,NA,NA,NA,NA,
204,8,2014,1,51,1.00E-01,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA,
204,8,2014,1,51,1.00E-02,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA,
204,8,2014,1,51,1.00E-03,3,3,3,3,0,0,0,25,11,NA,NA,NA,NA,
204,8,2014,1,51,1.00E-04,3,3,0,1,0,0,0,25,11,NA,NA,NA,NA,
204,8,2014,1,51,1.00E-05,0,0,0,0,0,0,0,25,11,NA,NA,NA,NA,
204,8,2014,1,51,1.00E-06,0,0,0,0,0,0,0,25,11,NA,NA,NA,NA,
205,8,2014,2,52,1.00E-01,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA,
205,8,2014,2,52,1.00E-02,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA,
205,8,2014,2,52,1.00E-03,3,3,1,3,0,0,0,24,21,NA,NA,NA,NA,
205,8,2014,2,52,1.00E-04,3,2,1,2,0,0,0,24,21,NA,NA,NA,NA,
205,8,2014,2,52,1.00E-05,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA,
205,8,2014,2,52,1.00E-06,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA,
206,8,2014,2,52,1.00E-01,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA,
206,8,2014,2,52,1.00E-02,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA,
206,8,2014,2,52,1.00E-03,3,3,1,1,0,0,0,24,21,NA,NA,NA,NA,
206,8,2014,2,52,1.00E-04,2,1,1,1,0,0,0,24,21,NA,NA,NA,NA,
206,8,2014,2,52,1.00E-05,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA,
206,8,2014,2,52,1.00E-06,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA,
207,8,2014,2,52,1.00E-01,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA,
207,8,2014,2,52,1.00E-02,3,3,2,3,0,0,0,24,21,NA,NA,NA,NA,
207,8,2014,2,52,1.00E-03,3,3,2,2,0,0,0,24,21,NA,NA,NA,NA,
207,8,2014,2,52,1.00E-04,3,0,0,1,0,0,0,24,21,NA,NA,NA,NA,
207,8,2014,2,52,1.00E-05,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA,
207,8,2014,2,52,1.00E-06,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA,
208,8,2014,2,52,1.00E-01,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA,
208,8,2014,2,52,1.00E-02,3,3,3,3,0,0,0,24,21,NA,NA,NA,NA,
208,8,2014,2,52,1.00E-03,3,2,1,3,0,0,0,24,21,NA,NA,NA,NA,
208,8,2014,2,52,1.00E-04,3,1,0,1,0,0,0,24,21,NA,NA,NA,NA,
208,8,2014,2,52,1.00E-05,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA,
208,8,2014,2,52,1.00E-06,0,0,0,0,0,0,0,24,21,NA,NA,NA,NA,
209,8,2014,4,53,1.00E-01,3,2,1,3,0,0,0,25,35,NA,NA,NA,NA,
209,8,2014,4,53,1.00E-02,3,1,0,3,0,0,0,25,35,NA,NA,NA,NA,
209,8,2014,4,53,1.00E-03,3,0,0,0,0,0,0,25,35,NA,NA,NA,NA,
209,8,2014,4,53,1.00E-04,1,1,0,2,0,0,0,25,35,NA,NA,NA,NA,
209,8,2014,4,53,1.00E-05,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA,
209,8,2014,4,53,1.00E-06,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA,
210,8,2014,4,53,1.00E-01,3,0,0,3,0,0,0,25,35,NA,NA,NA,NA,
210,8,2014,4,53,1.00E-02,3,0,0,3,0,0,0,25,35,NA,NA,NA,NA,
210,8,2014,4,53,1.00E-03,3,2,1,1,0,0,0,25,35,NA,NA,NA,NA,
210,8,2014,4,53,1.00E-04,1,0,0,1,0,0,0,25,35,NA,NA,NA,NA,
210,8,2014,4,53,1.00E-05,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA,
210,8,2014,4,53,1.00E-06,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA,
211,8,2014,4,53,1.00E-01,3,0,0,3,0,0,0,25,35,NA,NA,NA,NA,
211,8,2014,4,53,1.00E-02,3,0,0,3,0,0,0,25,35,NA,NA,NA,NA,
211,8,2014,4,53,1.00E-03,3,2,1,2,0,0,0,25,35,NA,NA,NA,NA,
211,8,2014,4,53,1.00E-04,3,0,0,1,0,0,0,25,35,NA,NA,NA,NA,
211,8,2014,4,53,1.00E-05,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA,
211,8,2014,4,53,1.00E-06,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA,
212,8,2014,4,53,1.00E-01,3,0,0,3,0,0,0,25,35,NA,NA,NA,NA,
212,8,2014,4,53,1.00E-02,3,0,0,3,0,0,0,25,35,NA,NA,NA,NA,
212,8,2014,4,53,1.00E-03,3,0,0,1,0,0,0,25,35,NA,NA,NA,NA,
212,8,2014,4,53,1.00E-04,2,0,0,1,0,0,0,25,35,NA,NA,NA,NA,
212,8,2014,4,53,1.00E-05,1,0,0,0,0,0,0,25,35,NA,NA,NA,NA,
212,8,2014,4,53,1.00E-06,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA,
213,9,2014,1,54,1.00E-01,3,3,3,3,1,1,1,24,15,NA,NA,NA,NA,
213,9,2014,1,54,1.00E-02,3,3,3,3,0,1,1,24,15,NA,NA,NA,NA,
213,9,2014,1,54,1.00E-03,3,3,3,3,0,0,0,24,15,NA,NA,NA,NA,
213,9,2014,1,54,1.00E-04,3,3,2,0,0,0,0,24,15,NA,NA,NA,NA,
213,9,2014,1,54,1.00E-05,2,1,0,1,0,0,0,24,15,NA,NA,NA,NA,
213,9,2014,1,54,1.00E-06,1,1,0,0,0,0,0,24,15,NA,NA,NA,NA,
214,9,2014,1,54,1.00E-01,3,3,3,3,0,0,0,24,15,NA,NA,NA,NA,
214,9,2014,1,54,1.00E-02,3,3,3,3,0,0,0,24,15,NA,NA,NA,NA,
214,9,2014,1,54,1.00E-03,3,3,3,2,0,0,0,24,15,NA,NA,NA,NA,
214,9,2014,1,54,1.00E-04,3,3,2,1,0,0,0,24,15,NA,NA,NA,NA,
214,9,2014,1,54,1.00E-05,1,2,1,2,0,0,0,24,15,NA,NA,NA,NA,
214,9,2014,1,54,1.00E-06,0,0,0,0,0,0,0,24,15,NA,NA,NA,NA,
215,9,2014,1,54,1.00E-01,3,3,3,3,0,1,1,24,15,NA,NA,NA,NA,
215,9,2014,1,54,1.00E-02,3,3,3,3,0,1,1,24,15,NA,NA,NA,NA,
215,9,2014,1,54,1.00E-03,3,3,2,2,0,0,0,24,15,NA,NA,NA,NA,
215,9,2014,1,54,1.00E-04,3,3,1,2,0,0,0,24,15,NA,NA,NA,NA,
215,9,2014,1,54,1.00E-05,0,0,0,0,0,0,0,24,15,NA,NA,NA,NA,
215,9,2014,1,54,1.00E-06,0,0,0,0,0,0,0,24,15,NA,NA,NA,NA,
216,9,2014,1,54,1.00E-01,3,3,3,3,0,1,1,24,15,NA,NA,NA,NA,
216,9,2014,1,54,1.00E-02,3,3,3,3,0,0,0,24,15,NA,NA,NA,NA,
216,9,2014,1,54,1.00E-03,3,3,3,2,0,0,0,24,15,NA,NA,NA,NA,
216,9,2014,1,54,1.00E-04,3,3,3,2,0,0,0,24,15,NA,NA,NA,NA,
216,9,2014,1,54,1.00E-05,2,1,0,0,0,0,0,24,15,NA,NA,NA,NA,
216,9,2014,1,54,1.00E-06,1,2,0,0,0,0,0,24,15,NA,NA,NA,NA,
217,9,2014,2,55,1.00E-01,3,3,3,3,2,1,2,24,22,NA,NA,NA,NA,
217,9,2014,2,55,1.00E-02,3,3,3,3,0,0,0,24,22,NA,NA,NA,NA,
217,9,2014,2,55,1.00E-03,3,3,1,3,0,0,0,24,22,NA,NA,NA,NA,
217,9,2014,2,55,1.00E-04,3,3,2,2,0,0,0,24,22,NA,NA,NA,NA,
217,9,2014,2,55,1.00E-05,1,2,1,2,0,0,0,24,22,NA,NA,NA,NA,
